X_numpy,opp1 hands,opp2 hands,opp3 hands,opp1_waiting_yes,opp1_waiting_no,opp2_waiting_yes,opp2_waiting_no,opp3_waiting_yes,opp3_waiting_no,effect1,effect2,effect3
train17510,,,,0,1,0,1,0,1,,,
train17511,,,,0,1,0,1,0,1,,,
train17512,,,,1,0,1,0,0,1,,,
train17513,,,,1,0,1,0,0,1,,,
train17514,,,,1,0,1,0,0,1,,,
train17515,,,,1,0,1,0,1,0,,,
train17516,,,,0,1,1,0,1,0,,,
train17517,,,,0,1,1,0,1,0,,,
train17518,,,,0,1,1,0,1,0,,,
train17519,,,,1,0,1,0,1,0,,,
train17520,,,,0,1,1,0,0,1,,,
train17521,,,,0,1,1,0,0,1,,,
train17522,,,,0,1,1,0,0,1,,,
train17523,,,,0,1,1,0,0,1,,,
train17524,,,,1,0,0,1,0,1,,,
train17525,,,,1,0,0,1,0,1,,,
train17526,,,,1,0,0,1,0,1,,,
train17527,,,,1,0,0,1,1,0,,,
train17528,,,,1,0,0,1,1,0,,,
train17529,,,,1,0,0,1,1,0,,,
train17530,,,,1,0,0,1,1,0,,,
train17531,,,,1,0,0,1,1,0,,,
train17532,,,,0,1,1,0,1,0,,,
train17533,,,,0,1,1,0,1,0,,,
train17534,,,,0,1,1,0,1,0,,,
train17535,,,,0,1,1,0,1,0,,,
train17536,,,,0,1,0,1,1,0,,,
train17537,,,,0,1,1,0,1,0,,,
train17538,,,,0,1,1,0,1,0,,,
train17539,,,,0,1,1,0,1,0,,,
train17540,,,,1,0,1,0,1,0,,,
train17541,,,,1,0,1,0,1,0,,,
train17542,,,,1,0,1,0,1,0,,,
train17543,,,,1,0,1,0,1,0,,,
train17544,,,,0,1,0,1,0,1,,,
train17545,,,,0,1,0,1,0,1,,,
train17546,,,,0,1,0,1,1,0,,,
train17547,,,,0,1,0,1,1,0,,,
train17548,,,,0,1,0,1,0,1,,,
train17549,,,,0,1,0,1,0,1,,,
train17550,,,,0,1,1,0,0,1,,,
train17551,,,,0,1,1,0,0,1,,,
train17552,,,,1,0,0,1,0,1,,,
train17553,,,,1,0,0,1,0,1,,,
train17554,,,,1,0,1,0,0,1,,,
train17555,,,,1,0,1,0,0,1,,,
train17556,,,,0,1,0,1,0,1,,,
train17557,,,,0,1,0,1,0,1,,,
train17558,,,,0,1,0,1,0,1,,,
train17559,,,,1,0,0,1,0,1,,,
train17560,,,,1,0,0,1,0,1,,,
train17561,,,,1,0,1,0,0,1,,,
train17562,,,,1,0,1,0,1,0,,,
train17563,,,,1,0,1,0,1,0,,,
train17564,,,,0,1,0,1,0,1,,,
train17565,,,,0,1,0,1,0,1,,,
train17566,,,,1,0,0,1,0,1,,,
train17567,,,,1,0,1,0,1,0,,,
train17568,,,,1,0,0,1,0,1,,,
train17569,,,,1,0,0,1,1,0,,,
train17570,,,,1,0,0,1,1,0,,,
train17571,,,,1,0,0,1,1,0,,,
train17572,,,,0,1,0,1,1,0,,,
train17573,,,,0,1,0,1,1,0,,,
train17574,,,,0,1,0,1,1,0,,,
train17575,,,,0,1,1,0,1,0,,,
train17576,,,,0,1,0,1,0,1,,,
train17577,,,,0,1,0,1,0,1,,,
train17578,,,,0,1,0,1,0,1,,,
train17579,,,,0,1,0,1,0,1,,,
train17580,,,,0,1,0,1,1,0,,,
train17581,,,,0,1,0,1,1,0,,,
train17582,,,,0,1,0,1,1,0,,,
train17583,,,,0,1,0,1,1,0,,,
train17584,,,,0,1,0,1,1,0,,,
train17585,,,,0,1,0,1,1,0,,,
train17586,,,,1,0,0,1,1,0,,,
train17587,,,,1,0,1,0,1,0,,,
train17588,,,,0,1,0,1,0,1,,,
train17589,,,,0,1,0,1,0,1,,,
train17590,,,,0,1,0,1,0,1,,,
train17591,,,,0,1,0,1,0,1,,,
train17592,,,,1,0,0,1,0,1,,,
train17593,,,,1,0,0,1,1,0,,,
train17594,,,,1,0,0,1,1,0,,,
train17595,,,,1,0,0,1,1,0,,,
train17596,,,,0,1,1,0,0,1,,,
train17597,,,,0,1,1,0,0,1,,,
train17598,,,,0,1,1,0,0,1,,,
train17599,,,,0,1,1,0,0,1,,,
train17600,,,,0,1,1,0,0,1,,,
train17601,,,,0,1,1,0,0,1,,,
train17602,,,,0,1,1,0,1,0,,,
train17603,,,,0,1,1,0,1,0,,,
train17604,,,,0,1,0,1,1,0,,,
train17605,,,,0,1,0,1,1,0,,,
train17606,,,,0,1,0,1,1,0,,,
train17607,,,,0,1,0,1,1,0,,,
train17608,,,,0,1,0,1,0,1,,,
train17609,,,,1,0,0,1,1,0,,,
train17610,,,,1,0,0,1,1,0,,,
train17611,,,,1,0,0,1,1,0,,,
train17612,,,,0,1,0,1,0,1,,,
train17613,,,,0,1,1,0,0,1,,,
train17614,,,,0,1,1,0,0,1,,,
train17615,,,,1,0,1,0,0,1,,,
train17616,,,,1,0,1,0,0,1,,,
train17617,,,,1,0,1,0,0,1,,,
train17618,,,,1,0,1,0,1,0,,,
train17619,,,,1,0,1,0,1,0,,,
train17620,,,,1,0,0,1,0,1,,,
train17621,,,,1,0,0,1,0,1,,,
train17622,,,,1,0,1,0,0,1,,,
train17623,,,,1,0,1,0,0,1,,,
train17624,,,,0,1,1,0,1,0,,,
train17625,,,,0,1,1,0,1,0,,,
train17626,,,,0,1,1,0,1,0,,,
train17627,,,,0,1,1,0,1,0,,,
train17628,,,,1,0,0,1,1,0,,,
train17629,,,,1,0,0,1,1,0,,,
train17630,,,,1,0,0,1,1,0,,,
train17631,,,,1,0,0,1,1,0,,,
train17632,,,,1,0,1,0,0,1,,,
train17633,,,,1,0,1,0,0,1,,,
train17634,,,,1,0,1,0,1,0,,,
train17635,,,,1,0,1,0,1,0,,,
train17636,,,,0,1,0,1,0,1,,,
train17637,,,,1,0,0,1,0,1,,,
train17638,,,,1,0,0,1,1,0,,,
train17639,,,,1,0,1,0,1,0,,,
train17640,,,,0,1,0,1,1,0,,,
train17641,,,,0,1,0,1,1,0,,,
train17642,,,,0,1,1,0,1,0,,,
train17643,,,,0,1,1,0,1,0,,,
train17644,,,,0,1,1,0,0,1,,,
train17645,,,,0,1,1,0,0,1,,,
train17646,,,,1,0,1,0,0,1,,,
train17647,,,,1,0,1,0,1,0,,,
train17648,,,,1,0,1,0,1,0,,,
train17649,,,,1,0,1,0,1,0,,,
train17650,,,,1,0,1,0,1,0,,,
train17651,,,,1,0,1,0,1,0,,,
train17652,,,,1,0,1,0,1,0,,,
train17653,,,,1,0,1,0,1,0,,,
train17654,,,,1,0,1,0,1,0,,,
train17655,,,,1,0,1,0,1,0,,,
train17656,,,,0,1,0,1,0,1,,,
train17657,,,,1,0,0,1,0,1,,,
train17658,,,,1,0,0,1,0,1,,,
train17659,,,,1,0,0,1,0,1,,,
train17660,,,,0,1,0,1,0,1,,,
train17661,,,,0,1,0,1,0,1,,,
train17662,,,,0,1,0,1,0,1,,,
train17663,,,,0,1,0,1,0,1,,,
train17664,,,,0,1,0,1,0,1,,,
train17665,,,,0,1,0,1,1,0,,,
train17666,,,,0,1,0,1,1,0,,,
train17667,,,,0,1,0,1,1,0,,,
train17668,,,,0,1,0,1,0,1,,,
train17669,,,,0,1,0,1,0,1,,,
train17670,,,,0,1,1,0,1,0,,,
train17671,,,,0,1,1,0,1,0,,,
train17672,,,,1,0,0,1,1,0,,,
train17673,,,,1,0,0,1,1,0,,,
train17674,,,,1,0,0,1,1,0,,,
train17675,,,,1,0,0,1,1,0,,,
train17676,,,,0,1,1,0,0,1,,,
train17677,,,,0,1,1,0,0,1,,,
train17678,,,,0,1,1,0,1,0,,,
train17679,,,,0,1,1,0,1,0,,,
train17680,,,,0,1,0,1,0,1,,,
train17681,,,,0,1,0,1,0,1,,,
train17682,,,,0,1,0,1,1,0,,,
train17683,,,,0,1,0,1,1,0,,,
train17684,,,,0,1,0,1,1,0,,,
train17685,,,,0,1,0,1,1,0,,,
train17686,,,,0,1,1,0,1,0,,,
train17687,,,,0,1,1,0,1,0,,,
train17688,,,,1,0,0,1,1,0,,,
train17689,,,,1,0,0,1,1,0,,,
train17690,,,,1,0,1,0,1,0,,,
train17691,,,,1,0,1,0,1,0,,,
train17692,,,,0,1,1,0,1,0,,,
train17693,,,,0,1,1,0,1,0,,,
train17694,,,,1,0,1,0,1,0,,,
train17695,,,,1,0,1,0,1,0,,,
train17696,,,,0,1,0,1,0,1,,,
train17697,,,,0,1,0,1,0,1,,,
train17698,,,,0,1,0,1,1,0,,,
train17699,,,,0,1,0,1,1,0,,,
train17700,,,,0,1,0,1,0,1,,,
train17701,,,,0,1,0,1,0,1,,,
train17702,,,,0,1,1,0,0,1,,,
train17703,,,,0,1,1,0,0,1,,,
train17704,,,,1,0,1,0,1,0,,,
train17705,,,,0,1,1,0,1,0,,,
train17706,,,,0,1,1,0,1,0,,,
train17707,,,,1,0,1,0,1,0,,,
train17708,,,,1,0,1,0,1,0,,,
train17709,,,,1,0,1,0,1,0,,,
train17710,,,,1,0,1,0,1,0,,,
train17711,,,,1,0,1,0,1,0,,,
train17712,,,,0,1,0,1,0,1,,,
train17713,,,,0,1,0,1,0,1,,,
train17714,,,,0,1,0,1,1,0,,,
train17715,,,,0,1,0,1,1,0,,,
train17716,,,,0,1,0,1,0,1,,,
train17717,,,,0,1,0,1,0,1,,,
train17718,,,,0,1,1,0,0,1,,,
train17719,,,,0,1,1,0,0,1,,,
train17720,,,,1,0,1,0,0,1,,,
train17721,,,,1,0,1,0,1,0,,,
train17722,,,,1,0,1,0,1,0,,,
train17723,,,,1,0,1,0,1,0,,,
train17724,,,,0,1,0,1,0,1,,,
train17725,,,,1,0,0,1,0,1,,,
train17726,,,,1,0,1,0,0,1,,,
train17727,,,,1,0,1,0,1,0,,,
train17728,,,,0,1,1,0,0,1,,,
train17729,,,,0,1,1,0,0,1,,,
train17730,,,,0,1,1,0,1,0,,,
train17731,,,,0,1,1,0,1,0,,,
train17732,,,,0,1,0,1,1,0,,,
train17733,,,,0,1,0,1,1,0,,,
train17734,,,,0,1,0,1,1,0,,,
train17735,,,,0,1,0,1,1,0,,,
train17736,,,,1,0,0,1,0,1,,,
train17737,,,,1,0,0,1,0,1,,,
train17738,,,,1,0,0,1,0,1,,,
train17739,,,,1,0,0,1,1,0,,,
train17740,,,,0,1,0,1,0,1,,,
train17741,,,,0,1,0,1,0,1,,,
train17742,,,,0,1,0,1,0,1,,,
train17743,,,,0,1,0,1,1,0,,,
train17744,,,,1,0,1,0,1,0,,,
train17745,,,,1,0,1,0,1,0,,,
train17746,,,,1,0,1,0,1,0,,,
train17747,,,,1,0,1,0,1,0,,,
train17748,,,,1,0,1,0,1,0,,,
train17749,,,,1,0,1,0,1,0,,,
train17750,,,,1,0,1,0,1,0,,,
train17751,,,,1,0,1,0,1,0,,,
train17752,,,,1,0,1,0,0,1,,,
train17753,,,,1,0,1,0,0,1,,,
train17754,,,,1,0,1,0,0,1,,,
train17755,,,,1,0,1,0,0,1,,,
train17756,,,,1,0,0,1,0,1,,,
train17757,,,,1,0,0,1,1,0,,,
train17758,,,,1,0,0,1,1,0,,,
train17759,,,,1,0,0,1,1,0,,,
train17760,,,,0,1,1,0,0,1,,,
train17761,,,,1,0,1,0,0,1,,,
train17762,,,,1,0,1,0,0,1,,,
train17763,,,,1,0,1,0,1,0,,,
train17764,,,,1,0,0,1,1,0,,,
train17765,,,,1,0,0,1,1,0,,,
train17766,,,,1,0,0,1,1,0,,,
train17767,,,,1,0,1,0,1,0,,,
train17768,,,,1,0,0,1,1,0,,,
train17769,,,,1,0,0,1,1,0,,,
train17770,,,,1,0,1,0,1,0,,,
train17771,,,,1,0,1,0,1,0,,,
train17772,,,,0,1,1,0,1,0,,,
train17773,,,,0,1,1,0,1,0,,,
train17774,,,,1,0,1,0,1,0,,,
train17775,,,,1,0,1,0,1,0,,,
train17776,,,,0,1,0,1,1,0,,,
train17777,,,,0,1,0,1,1,0,,,
train17778,,,,1,0,0,1,1,0,,,
train17779,,,,1,0,0,1,1,0,,,
train17780,,,,0,1,1,0,0,1,,,
train17781,,,,0,1,1,0,0,1,,,
train17782,,,,0,1,1,0,0,1,,,
train17783,,,,0,1,1,0,0,1,,,
train17784,,,,1,0,1,0,0,1,,,
train17785,,,,1,0,1,0,0,1,,,
train17786,,,,1,0,1,0,1,0,,,
train17787,,,,1,0,1,0,1,0,,,
train17788,,,,1,0,0,1,1,0,,,
train17789,,,,1,0,0,1,1,0,,,
train17790,,,,1,0,0,1,1,0,,,
train17791,,,,1,0,1,0,1,0,,,
train17792,,,,1,0,1,0,1,0,,,
train17793,,,,1,0,1,0,1,0,,,
train17794,,,,1,0,1,0,1,0,,,
train17795,,,,1,0,1,0,1,0,,,
train17796,,,,1,0,1,0,0,1,,,
train17797,,,,1,0,1,0,0,1,,,
train17798,,,,1,0,1,0,0,1,,,
train17799,,,,1,0,1,0,1,0,,,
train17800,,,,0,1,0,1,0,1,,,
train17801,,,,0,1,0,1,0,1,,,
train17802,,,,0,1,0,1,1,0,,,
train17803,,,,0,1,0,1,1,0,,,
train17804,,,,0,1,0,1,0,1,,,
train17805,,,,0,1,0,1,0,1,,,
train17806,,,,0,1,1,0,1,0,,,
train17807,,,,0,1,1,0,1,0,,,
train17808,,,,0,1,0,1,0,1,,,
train17809,,,,0,1,0,1,0,1,,,
train17810,,,,0,1,0,1,0,1,,,
train17811,,,,0,1,0,1,0,1,,,
train17812,,,,0,1,0,1,0,1,,,
train17813,,,,0,1,0,1,1,0,,,
train17814,,,,0,1,0,1,1,0,,,
train17815,,,,0,1,0,1,1,0,,,
train17816,,,,0,1,1,0,0,1,,,
train17817,,,,0,1,1,0,0,1,,,
train17818,,,,1,0,1,0,0,1,,,
train17819,,,,1,0,1,0,0,1,,,
train17820,,,,1,0,0,1,1,0,,,
train17821,,,,1,0,0,1,1,0,,,
train17822,,,,1,0,0,1,1,0,,,
train17823,,,,1,0,0,1,1,0,,,
train17824,,,,0,1,0,1,0,1,,,
train17825,,,,0,1,0,1,1,0,,,
train17826,,,,0,1,1,0,1,0,,,
train17827,,,,0,1,1,0,1,0,,,
train17828,,,,0,1,0,1,1,0,,,
train17829,,,,0,1,1,0,1,0,,,
train17830,,,,1,0,1,0,1,0,,,
train17831,,,,1,0,1,0,1,0,,,
train17832,,,,1,0,0,1,1,0,,,
train17833,,,,1,0,0,1,1,0,,,
train17834,,,,1,0,0,1,1,0,,,
train17835,,,,1,0,0,1,1,0,,,
train17836,,,,0,1,1,0,1,0,,,
train17837,,,,0,1,1,0,1,0,,,
train17838,,,,0,1,1,0,1,0,,,
train17839,,,,0,1,1,0,1,0,,,
train17840,,,,0,1,1,0,1,0,,,
train17841,,,,0,1,1,0,1,0,,,
train17842,,,,1,0,1,0,1,0,,,
train17843,,,,1,0,1,0,1,0,,,
train17844,,,,1,0,0,1,0,1,,,
train17845,,,,1,0,0,1,0,1,,,
train17846,,,,1,0,1,0,0,1,,,
train17847,,,,1,0,1,0,0,1,,,
train17848,,,,0,1,0,1,0,1,,,
train17849,,,,1,0,0,1,0,1,,,
train17850,,,,1,0,0,1,0,1,,,
train17851,,,,1,0,0,1,0,1,,,
train17852,,,,0,1,0,1,0,1,,,
train17853,,,,0,1,0,1,0,1,,,
train17854,,,,0,1,0,1,0,1,,,
train17855,,,,0,1,0,1,0,1,,,
train17856,,,,1,0,1,0,0,1,,,
train17857,,,,1,0,1,0,0,1,,,
train17858,,,,1,0,1,0,0,1,,,
train17859,,,,1,0,1,0,0,1,,,
train17860,,,,1,0,0,1,1,0,,,
train17861,,,,1,0,0,1,1,0,,,
train17862,,,,1,0,0,1,1,0,,,
train17863,,,,1,0,0,1,1,0,,,
train17864,,,,0,1,0,1,1,0,,,
train17865,,,,0,1,0,1,1,0,,,
train17866,,,,0,1,0,1,1,0,,,
train17867,,,,0,1,0,1,1,0,,,
train17868,,,,0,1,1,0,1,0,,,
train17869,,,,0,1,1,0,1,0,,,
train17870,,,,0,1,1,0,1,0,,,
train17871,,,,0,1,1,0,1,0,,,
train17872,,,,0,1,0,1,0,1,,,
train17873,,,,1,0,0,1,0,1,,,
train17874,,,,1,0,0,1,1,0,,,
train17875,,,,1,0,0,1,1,0,,,
train17876,,,,0,1,0,1,0,1,,,
train17877,,,,0,1,0,1,0,1,,,
train17878,,,,0,1,1,0,0,1,,,
train17879,,,,0,1,1,0,0,1,,,
train17880,,,,1,0,0,1,1,0,,,
train17881,,,,1,0,1,0,1,0,,,
train17882,,,,1,0,1,0,1,0,,,
train17883,,,,1,0,1,0,1,0,,,
train17884,,,,0,1,1,0,0,1,,,
train17885,,,,0,1,1,0,0,1,,,
train17886,,,,1,0,1,0,0,1,,,
train17887,,,,1,0,1,0,0,1,,,
train17888,,,,0,1,1,0,0,1,,,
train17889,,,,0,1,1,0,0,1,,,
train17890,,,,0,1,1,0,0,1,,,
train17891,,,,0,1,1,0,1,0,,,
train17892,,,,1,0,0,1,0,1,,,
train17893,,,,1,0,0,1,0,1,,,
train17894,,,,1,0,0,1,1,0,,,
train17895,,,,1,0,1,0,1,0,,,
train17896,,,,0,1,0,1,0,1,,,
train17897,,,,0,1,0,1,0,1,,,
train17898,,,,0,1,0,1,1,0,,,
train17899,,,,0,1,1,0,1,0,,,
train17900,,,,1,0,0,1,0,1,,,
train17901,,,,1,0,0,1,0,1,,,
train17902,,,,1,0,0,1,0,1,,,
train17903,,,,1,0,0,1,1,0,,,
train17904,,,,0,1,0,1,0,1,,,
train17905,,,,0,1,0,1,1,0,,,
train17906,,,,0,1,0,1,1,0,,,
train17907,,,,0,1,0,1,1,0,,,
train17908,,,,0,1,0,1,0,1,,,
train17909,,,,0,1,0,1,0,1,,,
train17910,,,,0,1,0,1,0,1,,,
train17911,,,,1,0,0,1,0,1,,,
train17912,,,,0,1,1,0,0,1,,,
train17913,,,,0,1,1,0,0,1,,,
train17914,,,,0,1,1,0,0,1,,,
train17915,,,,0,1,1,0,1,0,,,
train17916,,,,0,1,0,1,1,0,,,
train17917,,,,0,1,0,1,1,0,,,
train17918,,,,0,1,0,1,1,0,,,
train17919,,,,0,1,0,1,1,0,,,
train17920,,,,0,1,0,1,0,1,,,
train17921,,,,0,1,0,1,0,1,,,
train17922,,,,0,1,0,1,0,1,,,
train17923,,,,0,1,0,1,1,0,,,
train17924,,,,0,1,0,1,0,1,,,
train17925,,,,0,1,0,1,0,1,,,
train17926,,,,0,1,0,1,0,1,,,
train17927,,,,0,1,0,1,0,1,,,
train17928,,,,0,1,1,0,0,1,,,
train17929,,,,0,1,1,0,1,0,,,
train17930,,,,0,1,1,0,1,0,,,
train17931,,,,0,1,1,0,1,0,,,
train17932,,,,1,0,0,1,1,0,,,
train17933,,,,1,0,1,0,1,0,,,
train17934,,,,1,0,1,0,1,0,,,
train17935,,,,1,0,1,0,1,0,,,
train17936,,,,0,1,0,1,0,1,,,
train17937,,,,0,1,0,1,0,1,,,
train17938,,,,0,1,0,1,0,1,,,
train17939,,,,0,1,0,1,1,0,,,
train17940,,,,0,1,0,1,1,0,,,
train17941,,,,0,1,0,1,1,0,,,
train17942,,,,0,1,0,1,1,0,,,
train17943,,,,0,1,1,0,1,0,,,
train17944,,,,0,1,0,1,0,1,,,
train17945,,,,0,1,0,1,0,1,,,
train17946,,,,0,1,0,1,0,1,,,
train17947,,,,1,0,0,1,0,1,,,
train17948,,,,0,1,0,1,0,1,,,
train17949,,,,0,1,0,1,0,1,,,
train17950,,,,0,1,0,1,1,0,,,
train17951,,,,0,1,0,1,1,0,,,
train17952,,,,0,1,0,1,0,1,,,
train17953,,,,0,1,0,1,0,1,,,
train17954,,,,0,1,0,1,0,1,,,
train17955,,,,1,0,0,1,1,0,,,
train17956,,,,0,1,0,1,0,1,,,
train17957,,,,0,1,0,1,0,1,,,
train17958,,,,0,1,1,0,0,1,,,
train17959,,,,1,0,1,0,0,1,,,
train17960,,,,0,1,1,0,0,1,,,
train17961,,,,1,0,1,0,0,1,,,
train17962,,,,1,0,1,0,1,0,,,
train17963,,,,1,0,1,0,1,0,,,
train17964,,,,1,0,0,1,0,1,,,
train17965,,,,1,0,0,1,0,1,,,
train17966,,,,1,0,0,1,0,1,,,
train17967,,,,1,0,1,0,0,1,,,
train17968,,,,0,1,0,1,0,1,,,
train17969,,,,0,1,0,1,0,1,,,
train17970,,,,0,1,1,0,0,1,,,
train17971,,,,0,1,1,0,0,1,,,
train17972,,,,0,1,0,1,0,1,,,
train17973,,,,0,1,0,1,0,1,,,
train17974,,,,0,1,0,1,1,0,,,
train17975,,,,1,0,0,1,1,0,,,
train17976,,,,1,0,0,1,1,0,,,
train17977,,,,1,0,0,1,1,0,,,
train17978,,,,1,0,1,0,1,0,,,
train17979,,,,1,0,1,0,1,0,,,
train17980,,,,0,1,1,0,0,1,,,
train17981,,,,0,1,1,0,1,0,,,
train17982,,,,1,0,1,0,1,0,,,
train17983,,,,1,0,1,0,1,0,,,
train17984,,,,0,1,1,0,0,1,,,
train17985,,,,0,1,1,0,1,0,,,
train17986,,,,0,1,1,0,1,0,,,
train17987,,,,0,1,1,0,1,0,,,
train17988,,,,0,1,0,1,1,0,,,
train17989,,,,0,1,0,1,1,0,,,
train17990,,,,0,1,0,1,1,0,,,
train17991,,,,0,1,0,1,1,0,,,
train17992,,,,1,0,0,1,1,0,,,
train17993,,,,1,0,0,1,1,0,,,
train17994,,,,1,0,0,1,1,0,,,
train17995,,,,1,0,0,1,1,0,,,
train17996,,,,0,1,1,0,0,1,,,
train17997,,,,0,1,1,0,0,1,,,
train17998,,,,1,0,1,0,0,1,,,
train17999,,,,1,0,1,0,0,1,,,
train18000,,,,0,1,0,1,0,1,,,
train18001,,,,0,1,0,1,1,0,,,
train18002,,,,0,1,0,1,1,0,,,
train18003,,,,0,1,0,1,1,0,,,
train18004,,,,0,1,0,1,0,1,,,
train18005,,,,0,1,0,1,0,1,,,
train18006,,,,0,1,0,1,0,1,,,
train18007,,,,0,1,0,1,0,1,,,
train18008,,,,0,1,0,1,0,1,,,
train18009,,,,0,1,1,0,0,1,,,
train18010,,,,1,0,1,0,0,1,,,
train18011,,,,1,0,1,0,0,1,,,
train18012,,,,0,1,0,1,0,1,,,
train18013,,,,0,1,0,1,1,0,,,
train18014,,,,0,1,1,0,1,0,,,
train18015,,,,0,1,1,0,1,0,,,
train18016,,,,0,1,1,0,0,1,,,
train18017,,,,1,0,1,0,0,1,,,
train18018,,,,1,0,1,0,1,0,,,
train18019,,,,1,0,1,0,1,0,,,
train18020,,,,0,1,0,1,1,0,,,
train18021,,,,0,1,1,0,1,0,,,
train18022,,,,0,1,1,0,1,0,,,
train18023,,,,0,1,1,0,1,0,,,
train18024,,,,0,1,0,1,1,0,,,
train18025,,,,0,1,0,1,1,0,,,
train18026,,,,0,1,0,1,1,0,,,
train18027,,,,1,0,1,0,1,0,,,
train18028,,,,0,1,0,1,0,1,,,
train18029,,,,0,1,0,1,0,1,,,
train18030,,,,0,1,0,1,0,1,,,
train18031,,,,1,0,1,0,1,0,,,
train18032,,,,0,1,0,1,1,0,,,
train18033,,,,0,1,1,0,1,0,,,
train18034,,,,0,1,0,1,1,0,,,
train18035,,,,0,1,1,0,1,0,,,
train18036,,,,1,0,0,1,1,0,,,
train18037,,,,1,0,0,1,0,1,,,
train18038,,,,1,0,0,1,1,0,,,
train18039,,,,1,0,0,1,1,0,,,
train18040,,,,0,1,1,0,1,0,,,
train18041,,,,0,1,1,0,1,0,,,
train18042,,,,0,1,1,0,1,0,,,
train18043,,,,0,1,1,0,1,0,,,
train18044,,,,0,1,0,1,1,0,,,
train18045,,,,0,1,0,1,1,0,,,
train18046,,,,0,1,0,1,1,0,,,
train18047,,,,0,1,0,1,1,0,,,
train18048,,,,1,0,1,0,0,1,,,
train18049,,,,1,0,1,0,0,1,,,
train18050,,,,1,0,1,0,0,1,,,
train18051,,,,1,0,1,0,1,0,,,
train18052,,,,1,0,0,1,0,1,,,
train18053,,,,1,0,0,1,0,1,,,
train18054,,,,1,0,0,1,0,1,,,
train18055,,,,1,0,0,1,0,1,,,
train18056,,,,1,0,0,1,0,1,,,
train18057,,,,1,0,0,1,0,1,,,
train18058,,,,1,0,0,1,0,1,,,
train18059,,,,1,0,0,1,0,1,,,
train18060,,,,0,1,0,1,0,1,,,
train18061,,,,0,1,0,1,0,1,,,
train18062,,,,0,1,0,1,1,0,,,
train18063,,,,0,1,0,1,1,0,,,
train18064,,,,1,0,0,1,0,1,,,
train18065,,,,1,0,0,1,0,1,,,
train18066,,,,1,0,0,1,0,1,,,
train18067,,,,1,0,0,1,0,1,,,
train18068,,,,0,1,0,1,1,0,,,
train18069,,,,0,1,0,1,1,0,,,
train18070,,,,0,1,0,1,1,0,,,
train18071,,,,0,1,0,1,1,0,,,
train18072,,,,1,0,0,1,0,1,,,
train18073,,,,1,0,0,1,1,0,,,
train18074,,,,1,0,0,1,1,0,,,
train18075,,,,1,0,0,1,1,0,,,
train18076,,,,0,1,0,1,0,1,,,
train18077,,,,0,1,1,0,0,1,,,
train18078,,,,0,1,1,0,0,1,,,
train18079,,,,0,1,1,0,0,1,,,
train18080,,,,1,0,0,1,0,1,,,
train18081,,,,1,0,0,1,0,1,,,
train18082,,,,1,0,0,1,0,1,,,
train18083,,,,1,0,1,0,0,1,,,
train18084,,,,0,1,1,0,0,1,,,
train18085,,,,1,0,1,0,0,1,,,
train18086,,,,1,0,1,0,1,0,,,
train18087,,,,1,0,1,0,1,0,,,
train18088,,,,1,0,0,1,0,1,,,
train18089,,,,1,0,0,1,0,1,,,
train18090,,,,1,0,0,1,0,1,,,
train18091,,,,1,0,0,1,1,0,,,
train18092,,,,0,1,1,0,0,1,,,
train18093,,,,0,1,1,0,0,1,,,
train18094,,,,0,1,1,0,0,1,,,
train18095,,,,1,0,1,0,0,1,,,
train18096,,,,0,1,0,1,0,1,,,
train18097,,,,0,1,1,0,0,1,,,
train18098,,,,0,1,1,0,0,1,,,
train18099,,,,0,1,1,0,1,0,,,
train18100,,,,0,1,0,1,0,1,,,
train18101,,,,0,1,0,1,1,0,,,
train18102,,,,1,0,0,1,1,0,,,
train18103,,,,1,0,0,1,1,0,,,
train18104,,,,0,1,0,1,1,0,,,
train18105,,,,1,0,0,1,1,0,,,
train18106,,,,1,0,0,1,1,0,,,
train18107,,,,1,0,0,1,1,0,,,
train18108,,,,1,0,0,1,0,1,,,
train18109,,,,1,0,1,0,0,1,,,
train18110,,,,1,0,1,0,0,1,,,
train18111,,,,1,0,1,0,0,1,,,
train18112,,,,0,1,0,1,0,1,,,
train18113,,,,0,1,0,1,0,1,,,
train18114,,,,0,1,1,0,1,0,,,
train18115,,,,0,1,1,0,1,0,,,
train18116,,,,1,0,0,1,0,1,,,
train18117,,,,1,0,0,1,1,0,,,
train18118,,,,1,0,0,1,1,0,,,
train18119,,,,1,0,0,1,1,0,,,
train18120,,,,0,1,0,1,1,0,,,
train18121,,,,0,1,0,1,1,0,,,
train18122,,,,1,0,0,1,1,0,,,
train18123,,,,1,0,1,0,1,0,,,
train18124,,,,0,1,0,1,0,1,,,
train18125,,,,0,1,0,1,0,1,,,
train18126,,,,0,1,1,0,0,1,,,
train18127,,,,0,1,1,0,1,0,,,
train18128,,,,0,1,1,0,1,0,,,
train18129,,,,1,0,1,0,1,0,,,
train18130,,,,0,1,1,0,1,0,,,
train18131,,,,0,1,1,0,1,0,,,
train18132,,,,1,0,0,1,1,0,,,
train18133,,,,1,0,0,1,1,0,,,
train18134,,,,1,0,1,0,1,0,,,
train18135,,,,1,0,0,1,1,0,,,
train18136,,,,1,0,1,0,0,1,,,
train18137,,,,0,1,1,0,0,1,,,
train18138,,,,0,1,1,0,0,1,,,
train18139,,,,1,0,1,0,0,1,,,
train18140,,,,0,1,1,0,1,0,,,
